"","Site","Year","Subtype","OBJECTID","Issue","Issue_Desc","Issue_LocationOrFeature","Severity","InvSpecies_1","Percent_CoverAffected_1","InvSpecies_2","Percent_CoverAffected_2","InvSpecies_3","Percent_CoverAffected_3","InvSpecies_4","Percent_CoverAffected_4","InvSpecies_5","Percent_CoverAffected_5","Mature","Percent_CoverAffected_Veg","Treated","Resolved","FollowUpReq","Visibility_STEW","Visibility_MON","Monitoring_Report","Area_FtSq","Length_Ft","Subtype.y","TreatDate","Treat_Desc","Contractor","NumTreatDays","Treat_Method_1","Chemical_1","Treat_Method_2","Chemical_2","Adjuvant","Inspection","InspDate","Percent_CntrlEffective_","CreationDate.Mgmt","Creator.Mgmt","EditDate.Mgmt","Editor.Mgmt","Percent_CoverAffected","Extent","Lead_Steward","GlobalID","CreationDate.Issue","Creator.Issue","EditDate.Issue","Editor.Issue"
"50","Big Harris",2021,"Weed Occurrence",170,NA,NA,NA,"High","Kudzu","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,7453.18591308594,352.726915795371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{d6c2a341-be9f-4e60-bc2b-290c1f921873}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"51","Big Harris",2021,"Weed Occurrence",171,NA,NA,NA,"High","Kudzu","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,53166.9359741211,1787.2794069165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{843a619d-fa01-48d6-a325-12b7d311fdbb}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"52","Big Harris",2021,"Weed Occurrence",172,NA,NA,NA,"High","Kudzu","1-5%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,38765.4534301758,994.711158759703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{5392fa77-3f9a-4513-b25f-22cebe5d92fb}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"53","Big Harris",2021,"Weed Occurrence",189,NA,NA,NA,"Low","Multiflora Rose","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,4702.90972900391,291.14587094426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{d49ac55c-f742-4d3f-87ba-727c002e5369}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"54","Big Harris",2021,"Weed Occurrence",191,NA,NA,NA,"Medium","Multiflora Rose","1-5%","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,1597.83856201172,163.283786441916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{7314cd73-d8ff-469b-8ecf-79f64930cbfb}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"55","Big Harris",2021,"Weed Occurrence",194,NA,"Drag further back towards easement line, and further downstream",NA,"Medium","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,1203.68170166016,145.249696737362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{b7e1ee70-8de2-44df-a96b-87352f190aa2}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"56","Big Harris",2021,"Weed Occurrence",198,NA,NA,NA,"Medium","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,9189.04962158203,412.39573021536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{3c4b06c0-ad8b-46ef-bff8-486c64ba797e}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"57","Big Harris",2021,"Weed Occurrence",200,NA,NA,NA,"Medium","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,3496.02117919922,301.393061244243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{44bdb136-e6b7-4157-a2ac-0be136fb018f}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"58","Big Harris",2021,"Weed Occurrence",201,NA,NA,NA,"Medium","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,3377.72998046875,273.706998580701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{1180d4d1-85d6-46b6-bd9d-9c281578c99a}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"59","Big Harris",2021,"Weed Occurrence",307,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,1956.52984619141,213.292059640487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{59026d19-9fb7-4164-9889-247df4f3c520}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"60","Big Harris",2021,"Weed Occurrence",308,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,4697.82135009766,321.749588734241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{91d6b89a-8a8c-473f-9a3a-ec8cb931e92d}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"61","Big Harris",2021,"Weed Occurrence",309,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,1314.55535888672,136.774227235942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{b4044a51-8306-4882-b82d-01ca2c879fcc}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"62","Big Harris",2021,"Weed Occurrence",310,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,6958.85998535156,419.003183931554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{c8a9d7aa-0c1e-4032-877f-8e7470b6db3b}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"63","Big Harris",2021,"Weed Occurrence",311,NA,NA,NA,"Low","Chinese Privet","6-25%","Japanese Honeysuckle","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,2795.05859375,319.278459612843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{ef90e6a2-5928-4b27-ab55-640b8bbc96a1}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"64","Big Harris",2021,"Weed Occurrence",312,NA,NA,NA,"Low","Chinese Privet","6-25%","Japanese Honeysuckle","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,6660.92297363281,321.127837728029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{deecece6-7844-4710-a1cd-02777d745f96}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"65","Big Harris",2021,"Weed Occurrence",313,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,1131.66778564453,130.299852897388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{351cac08-1dce-4c49-88ce-65555852e9ab}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"66","Big Harris",2021,"Weed Occurrence",315,NA,NA,NA,"Low","Japanese Honeysuckle","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,5420.4287109375,398.051699195103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{563aaaca-9753-4749-8af3-bb4f5ac33c9c}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"67","Big Harris",2021,"Weed Occurrence",316,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,1713.15972900391,345.059410181156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{03ed28b3-3942-4c6b-b7e6-2b29ecc199e8}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"68","Big Harris",2021,"Weed Occurrence",319,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,3007.49353027344,203.312837928086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{b49d34a5-5d55-46f5-adf6-da92babc9406}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"69","Big Harris",2021,"Weed Occurrence",322,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,5046.73980712891,331.651702439712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{18a42b4a-1de8-4e9d-aa0a-2431da8a16df}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"70","Big Harris",2021,"Weed Occurrence",323,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,3310.58312988281,464.058568580459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{e0ed810d-2e48-482f-b672-61f60a10e650}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"71","Big Harris",2021,"Weed Occurrence",324,NA,NA,NA,"Low","Chinese Privet","6-25%","Japanese Honeysuckle","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,4992.49176025391,412.855104825088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{fc521259-fabb-4a02-9b90-6cb46346b8ae}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"72","Big Harris",2021,"Weed Occurrence",326,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,1261.48541259766,153.479919467083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{f69bc423-8bbb-4645-a7a6-56d9b10a6556}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"73","Big Harris",2021,"Weed Occurrence",329,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,3509.15545654297,218.005168996521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{acf1b9f2-eb01-4b48-8ce7-5f9d6bcdc62b}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"74","Big Harris",2021,"Weed Occurrence",330,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,1463.80786132812,160.088521475939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{d929bf6a-fc7f-4c63-a129-c73272d9062d}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"75","Big Harris",2021,"Weed Occurrence",331,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,9059.33190917969,355.84946154789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{9e52d79a-3676-46a7-be45-b39b2d583f2a}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"76","Big Harris",2021,"Weed Occurrence",332,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,3200.09167480469,276.259695024072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{2b3068af-e177-4fa5-8f1b-a95bdc5cd3cb}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"77","Big Harris",2021,"Weed Occurrence",333,NA,"Fescue",NA,"Low","OTHER","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,29261.3674316406,1122.71918718724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{c0987be7-1b22-429b-b745-dc7b8d30d15f}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"78","Big Harris",2021,"Weed Occurrence",334,NA,NA,NA,"Low","Chinese Privet","6-25%","Trifoliate Orange","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,4201.00579833984,295.019712055892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{bd016647-6d02-43ef-9a31-d1fe13696dde}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"79","Big Harris",2021,"Weed Occurrence",335,NA,NA,NA,"Low","Trifoliate Orange","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,1229.04693603516,157.295716750635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{2d09b9b8-5496-4764-8050-4e220c629f8b}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"80","Big Harris",2021,"Weed Occurrence",336,NA,NA,NA,"Low","Chinese Privet","6-25%","Trifoliate Orange","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,3543.60394287109,237.294840974941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{fa52eb5b-1056-4af1-b45a-8026e3f634ca}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"81","Big Harris",2021,"Weed Occurrence",338,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,2776.41851806641,410.118724595213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{71a72a51-71fe-424b-a560-191258851aa4}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"82","Big Harris",2021,"Weed Occurrence",339,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,1948.52545166016,209.829668509684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{b4fe0f45-371f-49d7-a0fa-38c2795d5727}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"83","Big Harris",2021,"Weed Occurrence",340,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,1180.40148925781,200.946926668291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{94b46e61-3924-4147-bbc2-97c51d5c9212}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"84","Big Harris",2021,"Weed Occurrence",341,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,1324.40930175781,244.509133075982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{26d3b60e-c7df-4e9a-a7e3-8cc45de526a3}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"85","Big Harris",2021,"Weed Occurrence",343,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,5642.12908935547,663.47750972275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{b2447902-5e38-4366-ac1a-daad8542da31}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"86","Big Harris",2021,"Weed Occurrence",344,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,3035.61602783203,233.713502188544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{f806ec1c-c903-464d-811f-715e7a3dd1a1}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"87","Big Harris",2021,"Weed Occurrence",345,NA,NA,NA,"Low","Chinaberry","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,5049.19982910156,609.194356984523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{0f4e5bcc-bb49-4bac-bf20-107d1c7fdd25}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"88","Big Harris",2021,"Weed Occurrence",346,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,1038.51293945312,145.550454220261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{e0e51d43-d7b5-4fc1-b13f-63d1b76ab355}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"89","Big Harris",2021,"Weed Occurrence",348,NA,"Fescue",NA,"Medium","OTHER","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,12876.7837524414,571.073450895465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{5336d5e8-da74-40b1-b738-63eb8b7c0d74}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"90","Big Harris",2021,"Weed Occurrence",349,NA,"Fescue",NA,"Medium","OTHER","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,7649.17205810547,553.279620986355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{14498468-35ba-468a-a595-a9ab3735e0e4}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"91","Big Harris",2021,"Weed Occurrence",350,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,5222.91827392578,358.236265986908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{10661751-3888-4977-9de2-dd980fdf5602}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"92","Big Harris",2021,"Weed Occurrence",351,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,15312.2307739258,873.392592828651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{5aaf9aa6-4f9e-430c-92c4-eef43acf5d9e}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"93","Big Harris",2021,"Weed Occurrence",352,NA,"Fescue",NA,"Medium","OTHER","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,26117.733215332,636.050578733738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{68f11acc-b9b0-4962-b06d-f8d42769afd6}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"94","Big Harris",2021,"Weed Occurrence",353,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,2389.25622558594,186.248934161604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{dfd19601-5070-4a34-984c-9f71cf3621b7}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"95","Big Harris",2021,"Weed Occurrence",354,NA,NA,NA,"Low","Chinese Privet","6-25%","Tree Of Heaven","6-25%","Trifoliate Orange","6-25%",NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,1919.14343261719,231.697960778699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{44140f1f-ad4e-410b-ad5e-ec13fe1d50db}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"96","Big Harris",2021,"Weed Occurrence",355,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,3857.92254638672,487.388178024184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{dbefd7b4-df1c-4408-acab-7c40952259ab}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"97","Big Harris",2021,"Weed Occurrence",356,NA,NA,NA,"Medium","OTHER","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,41883.8629760742,1011.47295294633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{a77f8ba1-1cb6-4597-817f-b22c6c2133ed}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"98","Big Harris",2021,"Weed Occurrence",357,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,14282.9511108398,903.758740168503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{572ec8f6-4294-4b6e-9b00-16f2f2216969}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"99","Big Harris",2021,"Weed Occurrence",358,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,6000.99975585938,453.428753201939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{edeac3ae-76c6-4705-b647-1893c3460d3f}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"100","Big Harris",2021,"Weed Occurrence",360,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,2593.22369384766,203.650779028784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{6feb459b-b1ba-44f2-97fc-44c3c7ffcede}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"101","Big Harris",2021,"Weed Occurrence",362,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,3569.10089111328,457.405566117505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{667230c9-a224-4e58-bb46-3f51329c75d1}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"102","Big Harris",2021,"Weed Occurrence",363,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,1910.06353759766,172.62520081053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{2c7d0da7-de52-44de-bb4a-f64672797145}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
