"","Site","Year","Subtype","OBJECTID","Issue","Issue_Desc","Issue_LocationOrFeature","Severity","InvSpecies_1","Percent_CoverAffected_1","InvSpecies_2","Percent_CoverAffected_2","InvSpecies_3","Percent_CoverAffected_3","InvSpecies_4","Percent_CoverAffected_4","InvSpecies_5","Percent_CoverAffected_5","Mature","Percent_CoverAffected_Veg","Treated","Resolved","FollowUpReq","Visibility_STEW","Visibility_MON","Monitoring_Report","Area_FtSq","Length_Ft","Subtype.y","TreatDate","Treat_Desc","Contractor","NumTreatDays","Treat_Method_1","Chemical_1","Treat_Method_2","Chemical_2","Adjuvant","Inspection","InspDate","Percent_CntrlEffective_","CreationDate.Mgmt","Creator.Mgmt","EditDate.Mgmt","Editor.Mgmt","Percent_CoverAffected","Extent","Lead_Steward","GlobalID","CreationDate.Issue","Creator.Issue","EditDate.Issue","Editor.Issue"
"52","Lyon Hills",2021,"Vegetation Issue",86,"Bare Areas","Bare area",NA,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51-75%","No","No","Yes","Yes","Yes",NA,421.501953125,88.1109389557435,2,2022-10-26 00:00:00,"cool season seeding, cord matting","Wildlands",NA,NA,NA,NA,NA,NA,NA,2022-10-26 19:00:00,NA,2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Emily","{a5c640ed-531d-46b5-bb35-440925701678}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"53","Lyon Hills",2021,"Vegetation Issue",547,"Bare Areas",NA,NA,"Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,1109.61608886719,171.498866998399,2,2022-05-04 08:00:00,"Summer seed mix (millet, clover, humic plus)","In house",NA,NA,NA,NA,NA,NA,NA,2022-05-04 08:00:00,"51-75%",2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Emily","{a67e687d-a575-49f4-939a-2fc44f9cc8ac}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"54","Lyon Hills",2021,"Vegetation Issue",165,"Bare Areas & Low Stem Density","Bare areas and some rilling",NA,"Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,2221.98181152344,300.793138357146,2,2022-05-04 09:00:00,"Summer seed mix (millet, clover, humic plus)","In house",NA,NA,NA,NA,NA,NA,NA,2022-05-04 09:00:00,"51-75%",2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Emily","{cbcc8e3e-14c9-4859-b5f1-4e74c0c968f6}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"55","Lyon Hills",2021,"Vegetation Issue",85,"Bare Areas","Bare area",NA,"Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,542.92333984375,100.856545050079,2,2022-05-04 08:00:00,"Summer seed mix (millet, clover, humic plus)","In house",NA,NA,NA,NA,NA,NA,NA,2022-05-04 08:00:00,"51-75%",2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Emily","{fbae8492-1b7d-4803-a765-abbd1d80bb51}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"56","Lyon Hills",2021,"Weed Occurrence",97,NA,"All invasives listed plus honeysuckle. Lots of dense climbing vines at top of reach.",NA,"Low","Multiflora Rose","6-25%","Oriental Bittersweet","6-25%","Chinese Privet","6-25%","Tree Of Heaven","1-5%","Princess Tree","6-25%",NA,NA,"Yes","No","Yes","Yes","Yes",NA,18859.4571533203,651.926745631826,1,2021-09-01 15:11:39,"Cut stump","Native Roots",NA,"Cut Stump",NA,NA,NA,NA,NA,2021-12-21 15:11:35,NA,2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Emily","{28aac04c-cac6-4a7a-b4b6-aba5e71b655d}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"57","Lyon Hills",2021,"Weed Occurrence",83,NA,NA,NA,"Low","Oriental Bittersweet","1-5%","Chinese Privet","1-5%","Multiflora Rose","1-5%",NA,NA,NA,NA,"Yes",NA,"Partial","No","Yes","Yes","Yes",NA,20237.9544677734,1225.14807576702,1,2021-09-01 12:42:12,"Cut stump","Native Roots",NA,"Cut Stump",NA,NA,NA,NA,NA,2021-12-21 12:42:06,NA,2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Emily","{341d2c2f-07a4-4bb9-a956-1de373956a54}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"58","Lyon Hills",2021,"Weed Occurrence",96,NA,NA,NA,"Low","Multiflora Rose","6-25%","Oriental Bittersweet","6-25%","Chinese Privet","6-25%",NA,NA,NA,NA,"Yes",NA,"Yes","Yes","Yes","Yes","Yes",NA,5017.02722167969,297.499648593598,1,2021-09-01 14:47:48,"Cut stump","Native Roots",NA,"Cut Stump",NA,NA,NA,NA,NA,2021-12-21 14:47:36,NA,2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Emily","{559e7071-5f2d-41eb-bc05-ef6b651e7363}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"59","Lyon Hills",2021,"Weed Occurrence",84,NA,NA,NA,"Medium","Chinese Privet","6-25%","Oriental Bittersweet","6-25%","Japanese Honeysuckle","6-25%",NA,NA,NA,NA,"Yes",NA,"Partial","No","Yes","Yes","Yes",NA,19245.3747558594,873.4551256363,1,2021-09-01 12:56:17,"Cut stump BS, privet, HS","Native Roots",NA,"Cut Stump",NA,NA,NA,NA,NA,2021-12-21 12:56:14,NA,2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Emily","{bef0868e-9d23-41a9-9e95-b3cd8c77ce7f}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"60","Lyon Hills",2021,"Weed Occurrence",98,NA,NA,NA,"Low","Chinese Privet","6-25%","Oriental Bittersweet","1-5%","Princess Tree","1-5%","Japanese Honeysuckle","6-25%","Multiflora Rose","1-5%","Yes",NA,"No","No","Yes","Yes","Yes",NA,4225.94506835938,419.380015837147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{2c9dd7de-c842-4f71-a4c4-5b75baabc1e4}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"61","Lyon Hills",2021,"Weed Occurrence",166,NA,NA,NA,"Medium","Japanese Honeysuckle","26-50%","Multiflora Rose","6-25%","Chinese Privet","6-25%","Oriental Bittersweet","6-25%",NA,NA,"Yes",NA,"No","No","Yes","Yes","Yes",NA,2367.9267578125,247.557929034256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{7a315922-0f28-44f8-8941-09e670f7a1e0}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"62","Lyon Hills",2021,"Weed Occurrence",54,NA,NA,NA,"Low","Chinese Privet","1-5%",NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,"Yes","Yes","Yes","Yes","Yes",NA,NA,NA,1,2021-09-01 12:39:52,"Cut stump","Native Roots",NA,"Cut Stump",NA,NA,NA,NA,NA,2021-12-21 12:39:40,NA,2023-01-05 17:32:53,"lcostes",2023-01-05 17:32:53,"lcostes",NA,NA,"Emily","{52e663d2-2c48-4713-b517-9d02b2f812f1}",2023-01-05 17:32:00,"lcostes",2023-01-05 17:32:00,"lcostes"
"63","Lyon Hills",2021,"Weed Occurrence",56,NA,"Huge BS vine",NA,"Low","Oriental Bittersweet","1-5%",NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,"Yes","Yes","No","Yes","Yes",NA,NA,NA,1,2021-09-01 13:49:05,"Cut stump","Native Roots",NA,"Cut Stump",NA,NA,NA,NA,NA,2021-12-21 13:49:02,NA,2023-01-05 17:32:53,"lcostes",2023-01-05 17:32:53,"lcostes",NA,NA,"Emily","{8f8fd0a6-33c0-4dc6-ba43-ff9985bd06c2}",2023-01-05 17:32:00,"lcostes",2023-01-05 17:32:00,"lcostes"
"64","Lyon Hills",2021,"Weed Occurrence",63,NA,"Canopy TOH and monoculture of Harlequin Glorybower at top of reach",NA,"Medium","Tree Of Heaven","6-25%","OTHER","51-75%",NA,NA,NA,NA,NA,NA,"Yes",NA,"Partial","No","Yes","Yes","Yes",NA,NA,NA,1,2021-09-01 15:07:06,"Cut stump","Native Roots",NA,"Cut Stump",NA,NA,NA,NA,NA,2021-12-21 15:06:55,NA,2023-01-05 17:32:53,"lcostes",2023-01-05 17:32:53,"lcostes",NA,NA,"Emily","{a77612f7-bfb3-4814-aba9-e2ddb38dcef6}",2023-01-05 17:32:00,"lcostes",2023-01-05 17:32:00,"lcostes"
"65","Lyon Hills",2021,"Weed Occurrence",60,NA,"Young princess trees and mature TOH",NA,"Low","Princess Tree","6-25%","Tree Of Heaven","6-25%",NA,NA,NA,NA,NA,NA,"Yes",NA,"Yes","Yes","No","Yes","Yes",NA,NA,NA,1,2021-09-01 14:19:07,"Cut stump","NativeRoots",NA,"Cut Stump",NA,NA,NA,NA,NA,2021-12-21 14:19:01,NA,2023-01-05 17:32:53,"lcostes",2023-01-05 17:32:53,"lcostes",NA,NA,"Emily","{c4174ae5-4d58-40e0-8852-c18ce152ccd3}",2023-01-05 17:32:00,"lcostes",2023-01-05 17:32:00,"lcostes"
"66","Lyon Hills",2021,"Weed Occurrence",57,NA,"Climbing BS and isolated MF",NA,"Low","Oriental Bittersweet","6-25%","Multiflora Rose","1-5%","Chinese Privet","1-5%",NA,NA,NA,NA,"Yes",NA,"Yes","Yes","No","Yes","Yes",NA,NA,NA,1,2021-09-01 13:45:14,"Cut stump","Native Roots",NA,"Cut Stump",NA,NA,NA,NA,NA,2021-12-21 13:45:10,NA,2023-01-05 17:32:53,"lcostes",2023-01-05 17:32:53,"lcostes",NA,NA,"Emily","{cc50f74a-29d7-4b62-903f-49b6f53b8a36}",2023-01-05 17:32:00,"lcostes",2023-01-05 17:32:00,"lcostes"
"67","Lyon Hills",2021,"Weed Occurrence",58,NA,"Large climbing BS",NA,"Medium","Oriental Bittersweet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,"Yes","Yes","Yes","Yes","Yes",NA,NA,NA,1,2021-09-01 12:36:01,"Cut stump vines","Native Roots",NA,"Cut Stump",NA,NA,NA,NA,NA,2021-12-21 12:35:52,NA,2023-01-05 17:32:53,"lcostes",2023-01-05 17:32:53,"lcostes",NA,NA,"Emily","{d809be68-ac05-41ca-84e6-25db559f2b19}",2023-01-05 17:32:00,"lcostes",2023-01-05 17:32:00,"lcostes"
"68","Lyon Hills",2021,"Weed Occurrence",59,NA,NA,NA,"Low","Oriental Bittersweet","6-25%","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,"Yes",NA,"Yes","Yes","No","Yes","Yes",NA,NA,NA,1,2021-09-01 14:21:15,"Cut stump","Native Roots",NA,"Cut Stump",NA,NA,NA,NA,NA,2021-12-21 14:21:12,NA,2023-01-05 17:32:53,"lcostes",2023-01-05 17:32:53,"lcostes",NA,NA,"Emily","{fadfa835-d7c9-4135-b501-c7784922cef4}",2023-01-05 17:32:00,"lcostes",2023-01-05 17:32:00,"lcostes"
"69","Lyon Hills",2021,"Weed Occurrence",52,NA,"Climbing BS in a couple locations on right floodplain",NA,"Low","Oriental Bittersweet","1-5%",NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{357950f5-3dc6-4041-85c2-1af501bbff75}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"70","Lyon Hills",2021,"Weed Occurrence",55,NA,NA,NA,"Medium","Oriental Bittersweet","6-25%","Chinese Privet","1-5%","Multiflora Rose","1-5%",NA,NA,NA,NA,"Yes",NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{eea634be-0a0a-4da0-9ad5-3309c8313ba2}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"71","Lyon Hills",2021,"Weed Occurrence",61,NA,"Climbing BS and isolated MF",NA,"Medium","Oriental Bittersweet","26-50%","Multiflora Rose","6-25%",NA,NA,NA,NA,NA,NA,"Yes",NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{f780bae3-87ce-478b-99b1-76f8f909669a}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"72","Lyon Hills",2021,"Weed Occurrence",64,NA,NA,NA,"Low","Chinese Privet","1-5%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{45d1a0cb-00e5-4c2a-b5c8-60a2592b4715}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"73","Lyon Hills",2021,"Weed Occurrence",100,NA,"Small invasive cluster along tree line ","On-site Source","Medium","Oriental Bittersweet","26-50%","Chinese Privet","1-5%",NA,NA,NA,NA,NA,NA,"Yes",NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{82fe1d70-8340-45a0-ac83-28472c3ad58b}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"74","Lyon Hills",2021,"Weed Occurrence",101,NA,NA,NA,"Low","Princess Tree","<1%",NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{eb5b9a0f-3ec6-4d51-8a6f-08eb73c88889}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"75","Lyon Hills",2021,"Weed Occurrence",102,NA,NA,NA,"Low","Japanese Honeysuckle","26-50%","Oriental Bittersweet","26-50%",NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{3ba5f098-d0b6-4a41-8ab0-984e1ba5303b}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"76","Lyon Hills",2021,"Weed Occurrence",103,NA,"Isolated multiflora occurrence at top of right bank and mature privet on stream bank ",NA,"Low","Chinese Privet","1-5%","Multiflora Rose","<1%",NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{1ee73e09-13c2-4573-b6cf-d79dbe4bc143}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"77","Lyon Hills",2021,"Weed Occurrence",306,NA,"Climbing vine",NA,"Medium","Oriental Bittersweet","<1%",NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{e3151749-3c54-45e6-804f-8459d4760d3e}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"78","Lyon Hills",2021,"Weed Occurrence",307,NA,NA,NA,"High","Oriental Bittersweet","1-5%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{7070222a-08b9-46d1-9e65-74bb7806ef9f}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"79","Lyon Hills",2021,"Weed Occurrence",308,NA,"6” diameter climbing vine",NA,"High","Oriental Bittersweet","1-5%",NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{65fb5760-44a0-4e7a-bce3-4adfacad2e87}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"80","Lyon Hills",2021,"Weed Occurrence",310,NA,NA,NA,"Low","Chinese Privet","1-5%",NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,"Partial","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{3f9dd261-d060-4b48-9050-68057dddaaeb}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
